match_id,qtr,clock,score,event_type,event101245693,1,11:58,0 — 0,JUMP_BALL,Jump ball won by A. Nerecionis (H).
101245693,2,6:10,21 — 39,LAYUP,A. Nerecionis (H) glides to the hoop and tries to finish off the glass off of a nice pass from M. Ilić (H).  Scored.
101245693,2,6:10,21 — 39,ASSIST,M. Ilić (H) credited with the assist.
101245693,2,6:00,23 — 39,WING, F. Abatematteo (A) attempts a jump-shot from the wing, guarded closely by A. Nerecionis (H).  Scored.
101245693,2,5:37,23 — 39,DRIVING_LAYUP,M. Ilić (H) tries a driving layup
101245693,2,5:37,23 — 39,SHOOTING_FOUL,G. Lagomarsini (A) is called for a shooting foul.
101245693,2,5:37,23 — 39,FREE_THROW_MISSED,Free throw missed by M. Ilić (H).
101245693,2,5:37,23 — 39,SUBSTITUTION,A. Biezums (H) brought in for C. Rubio La Fuente (H) at SF.
101245693,2,5:37,23 — 39,SUBSTITUTION,Change at PF: B. Bulejka (H) in. Â. Frazão (H) out.
101245693,2,5:37,23 — 39,SUBSTITUTION,Substitution at C: J. Šlapka (H) for A. Nerecionis (H).
101245693,2,5:37,23 — 39,FREE_THROW_MISSED,Free throw missed by M. Ilić (H).
101245693,2,5:37,23 — 39,REBOUND,L. Bangyao (A) ends the possession with a defensive rebound.
101245693,2,5:25,23 — 39,STRAIGHT_ON_THREE,G. Lagomarsini (A) opens up the play with a pass to L. Bangyao (A). L. Bangyao (A) tries a three-pointer from straight-on.  Shot missed.
101245693,2,5:25,23 — 39,REBOUND,The defensive rebound is snapped up by B. Bulejka (H).
101245693,2,5:13,23 — 39,TOPKEY,A. Biezums (H) pulls up at the top of the key and takes a shot over F. Abatematteo (A).  Shot missed.
101245693,2,5:13,23 — 39,REBOUND,The defensive rebound is snapped up by F. Abatematteo (A).
101245693,2,4:59,23 — 39,DRIVING_LAYUP,F. Abatematteo (A) tries a driving layup over J. Šlapka (H).  Shot missed.
101245693,2,4:59,23 — 39,REBOUND,M. Kaprál (H) corrals the missed shot.
101245693,2,4:39,23 — 41,TOPKEY,M. Kaprál (H) pulls up at the top of the key and takes a shot, guarded closely by L. Bangyao (A).  Scored.
